"","urban","closest_market","closest_hospital","closest_bank","closest_capital_city","closest_capital_city_linear","bdi_osm_dst_road_100m_2016","bdi_osm_dst_roadintersec_100m_2016","bdi_osm_dst_waterway_100m_2016"
"1",0,20.2407656055779,19.9589415422748,34.6334959567567,125.000743362265,78.5125088109631,0.852282907093068,2.91406513788285,1.0919539716191
"2",1,6.62656606938455,4.59813947957303,11.9443615169591,49.0185464991353,32.3422955332529,0.311629799142394,1.04689426669667,0.668864529762881
